2015.Aves,>,2014.Struthioniformes,deduced
2015.Gall_Neoa_Clade,>,2014.Struthioniformes,deduced
2015.Galloanserae,!,2014.Tinamiformes,deduced
2015.Neoaves,!,2014.Struthioniformes,deduced
2015.Aves,{>, <, ><},2014.Aves,inferred
2015.Aves,{>, !, ><},2014.Neognathae,inferred
2015.Aves,{=, >, <, ><},2014.Paleognathae,inferred
2015.Aves,{>, ><},2014.Tinamiformes,inferred
2015.Gall_Neoa_Clade,{=, >, <},2014.Aves,inferred
2015.Gall_Neoa_Clade,{>, !},2014.Neognathae,inferred
2015.Gall_Neoa_Clade,{>, <},2014.Paleognathae,inferred
2015.Gall_Neoa_Clade,{>, ><},2014.Tinamiformes,inferred
2015.Galloanserae,<,2014.Aves,inferred
2015.Galloanserae,!,2014.Neognathae,inferred
2015.Galloanserae,<,2014.Paleognathae,inferred
2015.Neoaves,{<, ><},2014.Aves,inferred
2015.Neoaves,{>, !},2014.Neognathae,inferred
2015.Neoaves,{<, ><},2014.Paleognathae,inferred
2015.Neoaves,{>, <},2014.Tinamiformes,inferred
2015.Palaeognathae,{<, !, ><},2014.Aves,inferred
2015.Palaeognathae,{>, !, ><},2014.Neognathae,inferred
2015.Palaeognathae,{<, !, ><},2014.Paleognathae,inferred
2015.Palaeognathae,!,2014.Struthioniformes,inferred
2015.Palaeognathae,{<, !, ><},2014.Tinamiformes,inferred
2015.Galloanserae,=,2014.Struthioniformes,input
